comment_id,video_id,author_name,comment_text,language,sentiment_label,sentiment_score,like_count
Ugw0Kn_-2ZfYq2mQZnV4AaABAg,LAhpdk5O2kE,@pradeep0711,Next part fast gaa release cheyy bro,English + Telugu,Neutral,0.7674,0
UgyrOSN8sTGnYwZLvlZ4AaABAg,LAhpdk5O2kE,@hanumathrao6273,Super brother waiting for 4th episode fast ❤❤,English,Positive,0.9804,0
UgxZ_QCwou0UYYWx9OJ4AaABAg,LAhpdk5O2kE,@dharmasaitalluri8234,I want full detailed video on Delhi Tarun incident,English,Neutral,0.7814,0
UgzQqP43a54WtACNRlt4AaABAg,LAhpdk5O2kE,@MuragundlaVenkatesh,10th classlo trojan war udhi back to school days,English + Telugu,Neutral,0.8649,1
Ugznxu38ta71PKpwMFF4AaABAg,LAhpdk5O2kE,@PrashanthKore-r4t,Mamuluga ledhu kadha anna story,English + Telugu,Neutral,0.8961,1
UgzM5SxvZ6jgMU1kBPR4AaABAg,LAhpdk5O2kE,@chindamnithesh8823,👌,Emojis / Symbols,Positive,0.8328,1
UgyfG-rOg8BrRdKmzNd4AaABAg,LAhpdk5O2kE,@koteswararaomanda7517,Super story,English,Positive,0.9321,0
Ugx_uOjRUMCvOXMcGYl4AaABAg,LAhpdk5O2kE,@GodavariAbbayi-pe6hy,Akhiles character = Karna in Mahabharatam,English + Telugu,Neutral,0.8813,1
UgyA7dAkLaL7YD3wPZR4AaABAg,LAhpdk5O2kE,@shaikshaikshaik2905,అన్న నువ్వు సూపర్ 🙏🙏🙏,Telugu,Neutral,0.6536,0
Ugxv7vNnrYCOlfCTfyh4AaABAg,LAhpdk5O2kE,@maheshbabu5229,🎉 excellent work bro good story teller,English,Positive,0.987,0
UgydgdnL37vYB5eeTEh4AaABAg,LAhpdk5O2kE,@bunny_loco,Playlist lo add cheyyandi bro,English,Neutral,0.8329,0
UgxvuEiKhZfSBznTP654AaABAg,LAhpdk5O2kE,@AJAYREDDY-y8j,15:24 was epic 😂😂😅😅😮,English,Positive,0.7815,3
UgxG0R8YytuexZR9QyR4AaABAg,LAhpdk5O2kE,@channaraonayudu,Mallu bhatti vikramaraka 1 story video pleasu me,English + Telugu,Neutral,0.8657,1
UgwfBVSnojEQyc2Iu4p4AaABAg,swsMRuHOXsw,@elishakama1644,Some say that Achillies and patroclus are lovers,English + Telugu,Neutral,0.7448,0
UgxCMr8fNbyeOIGh86N4AaABAg,swsMRuHOXsw,@rajesuskannakanna7980,Hello brother green country God only Jesus Christ,English,Positive,0.9075,0
UgwUDaf3hpNeaf0MUjB4AaABAg,swsMRuHOXsw,@swathivizag2603,"నేను ఖచ్చితంగా చెప్పగలను... క్రిస్టోఫర్ నోలన్ ఈ సినిమాను మొత్తం నాశనం చేస్తాడు. ఎందుకు ఈ మాట చెపుతున్నాను అంటే... ఈ సబ్జెక్ట్ మొత్తానికి ఫుల్ కంప్యూటర్ గ్రాఫిక్స్ వాడాలి, కానీ నోలన్ తన లాస్ట్ మూడు సినిమాల నుంచి అసలు కంప్యూటర్ గ్రాఫిక్స్ వాడటం మానేశాడు. కాబట్టి ఖచ్చితంగా మనకి గ్రాఫిక్స్ లేని ఒక సోషియో ఫాంటసీ మూవీని నోలన్ ఇస్తాడు. ఓపెన్ హైమర్ లాగే చిరాకు తెప్పిస్తాడు",Telugu,Neutral,0.7261,0
UgzmYuProYhd-cctfm54AaABAg,swsMRuHOXsw,@chandumalhotra3505,4:10 Jai Greece 😂😂,English,Neutral,0.7571,3
UgzP4WfXntRU5ehbrxN4AaABAg,swsMRuHOXsw,@teluguknowledge42,"The Troy & Odyssey Trailer : https://youtu.be/FQwEd3zwr_g

Episode 1 : క్రిస్టోఫర్ నోలన్ ని భయపెట్టిన కథ... : https://youtu.be/u7aL6WX9yVU

Episode 02 : గ్రీకు పురాణాల్లో భయంకరమైన రోజు! : https://youtu.be/swsMRuHOXsw

Episode 03 : ఒక అబద్ధం... ఒక గుర్రం... ఒక రాత్రిలో కూలిపోయిన ట్రోయ్ సామ్రాజ్యం  :       
                                                                            https://youtu.be/LAhpdk5O2kE",Telugu,Neutral,0.9202,0
UgyaBxOUNxGgv_oC7-F4AaABAg,swsMRuHOXsw,@bhanuhruthikkodali227,Anna kastha part 3 upload chye anna 🙏🙏,English + Telugu,Neutral,0.7492,0
UgzkqWGteQXYxmWiA3B4AaABAg,swsMRuHOXsw,@PondaraRohith-k6s,I unsubscribed your channel I don't like that you took more than 4 days  for part3  till you don't upload,English,Negative,0.9276,0
UgwtW0D1m3GwT4oGW6V4AaABAg,swsMRuHOXsw,@JASWANTHKOTTAKOTA,"Bro nuvvu edhi oka mythological story annav kadha asalu denitho vallu society ki em cheppadam anukunnalu ardham kaledhu because mythological manshiki manchi cheddu madhya bedham cheppali  
Eedhi naku andhuko anthala anipinchaledhu",English + Telugu,Neutral,0.8291,2
UgxQh0nK2SaLL5uGNJR4AaABAg,swsMRuHOXsw,@PondaraRohith-k6s,Bro how much time you take for the part 3 so I want to unsubscribe  your channel 😢,English,Negative,0.8453,1
Ugzle6c_o1i658ZPyTt4AaABAg,swsMRuHOXsw,@sravankleon5747,anna fast ga part-3 upload cheyy,English,Neutral,0.763,0
UgyvCbHH3nw1Rex8plh4AaABAg,swsMRuHOXsw,@bhanuhruthikkodali227,Anna fast ga pytu anna,English,Neutral,0.8631,0
UgxTUDqE_p5aSrfhAn14AaABAg,swsMRuHOXsw,@bhanuhruthikkodali227,Am feeling vundhi mawa ekada,English + Telugu,Neutral,0.8219,1
UgxeMr2maaGPqB55Z7N4AaABAg,swsMRuHOXsw,@bhanuhruthikkodali227,"Anna part 3 akada anna 
Anna fast ga pytu anna",English + Telugu,Neutral,0.8926,0
Ugz-CLqsAvcE9Crxni94AaABAg,swsMRuHOXsw,@Mr.KK_9840,Anna konchem perla pronunciation nerchuko anna,English + Telugu,Neutral,0.8588,0
Ugz7Mth6JkG-gtBjQ3h4AaABAg,swsMRuHOXsw,@keerthikeerthi3814,"Trojan war...
6th class English nondetail book.😅😅
Chala vishayalu mana mahabharat ki similar vuntayi",English + Telugu,Neutral,0.6931,0
UgyfCilUXOWXaWVoqxV4AaABAg,swsMRuHOXsw,@Kukudalashiva07Kukudalashiva07,Hi,English,Neutral,0.4641,0
UgzDW9E7hhTmjgV6PC54AaABAg,swsMRuHOXsw,@makkaramana757,Just explain it like a story not like a Epic saga don't compare this story with Mahabharat just say Akhilesh it's enough you don't need to improvise it,English,Neutral,0.4985,0
UgysFcYo9OVv56g0JFN4AaABAg,swsMRuHOXsw,@srishanthnyk7068,Bro tell in normal voice only bro like this not good,English,Negative,0.8829,0
UgzKOlPmtJc6-VGrlUV4AaABAg,swsMRuHOXsw,@NikhilOfficial2,Part 3 kosam Entha Mandhi 😢,English + Telugu,Negative,0.6155,2
UgyjnbZPTMSA75bQaEZ4AaABAg,swsMRuHOXsw,@srinivasgm8134,Part 3 త్వరగా అప్ లోడ్ చేయండి,Telugu,Neutral,0.7844,0
UgxDSLu1OmlsPzynTyp4AaABAg,swsMRuHOXsw,@wolverineteja,Part3,English,Neutral,0.7751,0
UgwoGC3zwGVGMiqgwfN4AaABAg,swsMRuHOXsw,@sairajesh9851,Koncham video length penchu sir ..,English + Telugu,Neutral,0.8597,0
UgxfkPXUbQSNbfgGlKR4AaABAg,swsMRuHOXsw,@rprasad7972,Super Bro nice🎉,English,Positive,0.9812,0
UgzuVUF9UKe-2dRzGql4AaABAg,swsMRuHOXsw,@gautamgadamsetti1974,Superb video topnotch keeep going on 🎉🎉🎉🎉🎉,English + Telugu,Positive,0.9875,0
Ugyvq22PuNaTZyDrfZp4AaABAg,swsMRuHOXsw,@SHAIKTAHER-j3g,Super video broo next level explanation ❤❤ waiting for episode 3,English,Positive,0.9878,0
UgzPUjTWazKBdrXLIrV4AaABAg,swsMRuHOXsw,@bunnyboy3600,"Explanation కాకుండా background music తో video వదిలేసుంటే ఇదేదో movie అనుకుంటారు, ఈ AI వల్ల",Telugu,Neutral,0.8718,1
UgzzkHNz0kJfXXpSl_h4AaABAg,swsMRuHOXsw,@seemonupremula5921,Nice explanation anna 😊,English,Positive,0.9568,0
Ugzbq3uzhSjogjPJdTF4AaABAg,swsMRuHOXsw,@dharmasaitalluri8234,Super explanation anna,English,Positive,0.8457,0
UgxX2nk_7FlhpJND9ZV4AaABAg,swsMRuHOXsw,@rajesh-cfso,Part 3❤❤❤❤❤❤❤,English,Positive,0.9519,0
Ugw_bDMhFqJdwApNzP54AaABAg,swsMRuHOXsw,@hanumathrao6273,Next episode fast ga chey brother super excited matter,English,Positive,0.9732,0
UgxWYRMN70WWrPuWXGR4AaABAg,swsMRuHOXsw,@Thiru8140,Mahabharatam Bhishma pitamaha character gurinchi vuntunnattu undhi....🚩🏹,English + Telugu,Neutral,0.8242,5
UgybO3rdItnaglEcOMJ4AaABAg,swsMRuHOXsw,@maheshbabu5229,Thank you bro,English,Positive,0.9238,0
UgyogWTttV6e_FP5JRF4AaABAg,swsMRuHOXsw,@chinnaroy222,Part 3 kosam Waiting 🤩,English + Telugu,Positive,0.9064,6
UgxkQHV5yv_ymM1PLYd4AaABAg,swsMRuHOXsw,@nagendracreations5021,"Hii anna stock market lo invest chestamani cheppi telegram lo fraud chestunnaru anna you tube lo link direct open avutundi anna invest chestamani amount send cheyyamantunnaru chesaka profit Vachinda I kavalante commission pay cheyyalani fraud chesaru nenu chala Mandi amount loss ayyam
Please video cheyyana you tube channel name Radhika trader pls anna inka evvaru loss avvakudadu",English + Telugu,Neutral,0.5908,0
UgyI63Bax3DVMH6Y4G14AaABAg,swsMRuHOXsw,@RameshTammana-f4y,This is the Troy movie,English,Neutral,0.8158,0
UgyBQodsifl2XTVulwl4AaABAg,swsMRuHOXsw,@chindamnithesh8823,👌,Emojis / Symbols,Positive,0.8328,0
UgyBrxkAKhKmU8xuyBt4AaABAg,swsMRuHOXsw,@varunkmumar3337,Nuvvu web series kante intresting gaa narrative chestunnav machaa❤❤,English + Telugu,Positive,0.9255,8
Ugwv0vRNfblVRZNwHVl4AaABAg,swsMRuHOXsw,@gugulothnareshhsd,😮😮😮😮... hi Anna 👋👋👋,English,Neutral,0.5351,0
Ugxo7crfy3hp-P5FEQl4AaABAg,swsMRuHOXsw,@sulochana2616,Hii❤❤❤❤❤❤❤,English + Telugu,Positive,0.9729,0
UgwvThTp0i-xINQfFi14AaABAg,swsMRuHOXsw,@funnyguy5842,Oka movie professional movie ki e matram taggaledu anna. Editing high class level.,English + Telugu,Positive,0.5976,14
Ugzo0UVYNpN3ud1dXCd4AaABAg,swsMRuHOXsw,@channaraonayudu,Mallu bhatti vikramaraka 1 story video pleasu me,English + Telugu,Neutral,0.8657,0
UgzrT4pT7mW2gzISwSd4AaABAg,swsMRuHOXsw,@policherlababurao9657,Sir....we are waiting for...3,English,Neutral,0.4948,3
UgwWF-NDhvwJmkJEOKR4AaABAg,swsMRuHOXsw,@PondaraRohith-k6s,Bro make it fast,English,Neutral,0.4994,2
Ugw70qilYPRBwMr02kl4AaABAg,swsMRuHOXsw,@sathishdhulam96,I LOVE TELUGU KNOWLEDGE FOREVER BRO ❤️,English,Positive,0.9762,0
UgxrvsnKQEfrwItjKvJ4AaABAg,swsMRuHOXsw,@SSfactstelugulo,excellent storytelling by Telugu knowledge👌👌keep it up🤟🤟,English,Positive,0.9729,0
UgxFQEqI12LuutZZ4WF4AaABAg,swsMRuHOXsw,@naasthikudu,బారి బడ్జెట్ సినిమా ఎక్స్పీరియన్స్ వస్తుంది ❤❤❤❤❤,Telugu,Neutral,0.7242,10
UgzsDu4SaRppxhiZ2_14AaABAg,swsMRuHOXsw,@Charan-h2m,Bro Opium Gurchi Clear Oka Video Chey Bro,English + Telugu,Neutral,0.8674,0
Ugz9MjvMRv5X_sattBZ4AaABAg,swsMRuHOXsw,@madhubabu833,"Weiting episode 3 
Exlent story ❤❤❤❤",English + Telugu,Positive,0.9726,4
UgwFGqiWkLVqo-ZzMD94AaABAg,swsMRuHOXsw,@Prabudas3,My comment,English,Neutral,0.6998,0
Ugx644xOZyel6LtvhL54AaABAg,swsMRuHOXsw,@cakalidasu5615,Excellent bro🎉,English,Positive,0.9811,1
UgwPhzGOfpiiDy6CEdZ4AaABAg,B9tp8G40uLc,@maheshkondra-m3q,Anna ne story telling skills syper🎉,English,Positive,0.8754,0
UgyFvHZhKV0TV3PFrcF4AaABAg,B9tp8G40uLc,@sathishdhulam96,I LOVE TELUGU KNOWLEDGE FOREVER BRO ❤️,English,Positive,0.9762,1
Ugy0pQC8llqDRiNAfEt4AaABAg,B9tp8G40uLc,@AnjireddyGangireddy-c1n,Supb brother,English + Telugu,Positive,0.5279,2
UgxwZEHCj2RTQgIjs7R4AaABAg,u7aL6WX9yVU,@teluguknowledge42,గ్రీకు పురాణాల్లో భయంకరమైన రోజు! Episode 02 : https://youtu.be/swsMRuHOXsw,Telugu,Neutral,0.7543,2
Ugwu1YRvcV2S9er1EuB4AaABAg,u7aL6WX9yVU,@Ganesh-m5f5i,Exlent explain mi voice lo ne yudhham undhi,English + Telugu,Neutral,0.809,0
Ugzm0YST2Y2Af0KUiM54AaABAg,u7aL6WX9yVU,@satyakrishna426,90s kids ki e story TROJAN War  ane Supplementary lo undedi  english as a language ha unna vallaki....,English + Telugu,Neutral,0.759,0
Ugxk2vbV6HPsNcqlts94AaABAg,u7aL6WX9yVU,@elishakama1644,"Bro good videos and detailing but oka feedback, please pronounce names correctly.",English,Positive,0.6642,0
Ugw_kgNValv9IiUHpi94AaABAg,u7aL6WX9yVU,@rekhareddy4437,🎉,Emojis / Symbols,Positive,0.9676,0
UgxOx4gmSi8oxSktH154AaABAg,u7aL6WX9yVU,@PraveenKumar-sb3tj,Good explanation bro visuals super  🔥 🔥 🔥,English,Positive,0.9817,0
UgxaUv0p0szM8NfWFPN4AaABAg,u7aL6WX9yVU,@swathierroju7265,Good work and thaank you,English,Positive,0.9684,0
UgwskscqUTIwtwZg6QV4AaABAg,u7aL6WX9yVU,@gladiator12358,12:38 😂😂😂😂😂,Emojis / Symbols,Neutral,0.7186,0
Ugx6URxJxmOeQVgzSGl4AaABAg,u7aL6WX9yVU,@swathivizag2603,"నేను ఖచ్చితంగా చెప్పగలను... క్రిస్టోఫర్ నోలన్ ఈ సినిమాను మొత్తం నాశనం చేస్తాడు. ఎందుకు ఈ మాట చెపుతున్నాను అంటే... ఈ సబ్జెక్ట్ మొత్తానికి ఫుల్ కంప్యూటర్ గ్రాఫిక్స్ వాడాలి, కానీ నోలన్ తన లాస్ట్ మూడు సినిమాల నుంచి అసలు కంప్యూటర్ గ్రాఫిక్స్ వాడటం మానేశాడు. కాబట్టి ఖచ్చితంగా మనకి గ్రాఫిక్స్ లేని ఒక సోషియో ఫాంటసీ మూవీని నోలన్ ఇస్తాడు. ఓపెన్ హైమర్ లాగే చిరాకు తెప్పిస్తాడు.""",Telugu,Neutral,0.7261,1
Ugxt0Oo0vXRZYc_vQVZ4AaABAg,u7aL6WX9yVU,@sakethrao7612,Ma 6th class lo. English Non-Detailed subject undhedi- “Tue Trojan War” ani❤…,English,Neutral,0.5918,1
Ugwd9L_3eiTQIiljATF4AaABAg,u7aL6WX9yVU,@yugachaitanya4153,14;41 dagra pregnant ga chupincharu Achilles thallini pelli kakunda pregnant ayinda,English + Telugu,Neutral,0.886,0
UgzgIjmF08oXADNpciN4AaABAg,u7aL6WX9yVU,@mallikarjuna1808,Ni video lo unna sode akkuindi.,English + Telugu,Neutral,0.8671,0
UgwZlJRg5fRkDNPOTT54AaABAg,u7aL6WX9yVU,@narendrababu7630,Full episode continue chey,English + Telugu,Neutral,0.8516,0
UgwYHv4ic4DNIfhibq14AaABAg,u7aL6WX9yVU,@RajuVaddadi-s6m,Starting soddi  akkuva aipondi  thagisthe manchedi,English + Telugu,Neutral,0.8253,0
Ugwk_te3_1TwzE-En0l4AaABAg,u7aL6WX9yVU,@sivasenglishgrammar,సూపర్ గా చెప్పావు. Wonderful,Telugu,Positive,0.8651,0
UgxcNulzhx-Uvzz8cTx4AaABAg,u7aL6WX9yVU,@gautamgadamsetti1974,Superb video waiting for further episodes🎉🎉🎉,English,Positive,0.9896,0
UgznfM1FcAgEkNillw54AaABAg,u7aL6WX9yVU,@bandaruvaishnavi,Waiting alot❤,English,Positive,0.948,0
UgxFZgE3JELRDgKf_XZ4AaABAg,u7aL6WX9yVU,@rajureddy3725,I really like halen of troy❤,English,Positive,0.9732,0
UgyCwShAK34iPkQIKW14AaABAg,u7aL6WX9yVU,@GangachalamPedapudi,"2008 iam studying 10th class 
Trojan war english oka chapter ney undedi",English + Telugu,Neutral,0.8156,0
UgxvDID_tjvoborgdpx4AaABAg,u7aL6WX9yVU,@dileephistorychannel9539,మన రామాయణం మహా భారతం చెలామంది చెప్పారు విన్నాము The Odyssey కధను వినిపించండి,Telugu,Neutral,0.6986,1
UgyW5k2xOCxFPYmpAsx4AaABAg,u7aL6WX9yVU,@sandeepk9418,4:00 tarjan war kadu bro trojan war,English + Telugu,Neutral,0.7981,0
Ugw-jkloc81VMp89OKB4AaABAg,u7aL6WX9yVU,@Prabudas3,తన బిడ్డను బల్లివ్వాలి,Telugu,Neutral,0.74,0
UgynJFTSW1kn7cWPwi54AaABAg,u7aL6WX9yVU,@rprasad7972,Super Bro very very nice,English,Positive,0.9807,0
Ugwh8u1JYmMubHiUPHl4AaABAg,u7aL6WX9yVU,@aakash2557,"Across The World 🌎🕉️♾️ Oldest Religion 
Oldest Civilization 🗿 Oldest Langauge 🗿 Oldest City 🗿 Oldest Architecture 🗿 
Supreme OM 🕉️ SHIVAYA 🔱 Copies & Change Day By Day People Who Migration From India They Writes ✍️ Own Stories Own Gods own Rules Own Religions 😂 ☪️ancer & ✝️rash also wasted 🤢",English,Neutral,0.8753,1
UgyC66Eb-9--qJPV-k94AaABAg,u7aL6WX9yVU,@Voice_OF_Telugu_People,Enti mahabaratam vintunaty undhi,English + Telugu,Neutral,0.7942,0
UgytUeO_jFA0Ykaev5Z4AaABAg,u7aL6WX9yVU,@rajak-c9g,Part 2 waiting❤️,English,Positive,0.9112,0
UgwnDj5EhNwAr9EXY8V4AaABAg,u7aL6WX9yVU,@Ashokgameing561,Haii anna how are you 🎉🎉🎉,English,Positive,0.9763,0
Ugx3-j2Am_xOj9AOCOd4AaABAg,u7aL6WX9yVU,@JayaKunche-q9m,Odeyssey old version superb gaa undi youtube lo undi chudandi..😊,English + Telugu,Positive,0.8753,1
UgzKabLTfvd5tknuzxt4AaABAg,u7aL6WX9yVU,@DubaiSurya,Na 7th class nontel Story idhi,English + Telugu,Neutral,0.8444,0
UgzJmhk5i8Yp2usIfpl4AaABAg,u7aL6WX9yVU,@AnkurKumar-z2j,Akhilesh 😂😂😂,English + Telugu,Neutral,0.5664,0
UgwZhulieka9lhQUp7J4AaABAg,u7aL6WX9yVU,@AnkurKumar-z2j,Well said,English,Positive,0.7387,0
UgwrN1AKughvzkUo_514AaABAg,u7aL6WX9yVU,@rajeshraj7733,ట్రాయ్ మూవీని నేను 15 సంవత్సరాల క్రితం మే చూశాను కానీ సినిమాలో కంటే నువ్వు చెప్తుంటే ఇంకా బాగుంది బ్రదర్,Telugu,Neutral,0.7962,8
Ugxb20LsFBEIgZQXO7h4AaABAg,u7aL6WX9yVU,@Thiru8140,"ఓరి నాయన ఇది మన రామాయణం, మహాభారతాలెరా బాబు వాళ్ళు పేరు మార్చి ఓడీస్సీ అని పెట్టుకున్నారు అంతే.....వాల్ల పద్దతి ప్రకారం పెర్లు పెట్టుకుని మన సంస్క్రుతిని తెలియకుండా చేశారు",Telugu,Neutral,0.7289,4
Ugwvt8DTm8O3dbpIy-h4AaABAg,u7aL6WX9yVU,@settypallipavan902,Now a days we are not getting content from you and Aye jude like earlier,English,Negative,0.6253,0
UgwXW5yPnl8xuP5Po094AaABAg,u7aL6WX9yVU,@hanumathrao6273,Fast ga part 2 video chey brother waiting,English,Neutral,0.5551,0
UgxyjjOYXnTqZC5PEGF4AaABAg,u7aL6WX9yVU,@vibe9261,Helen,English,Neutral,0.7747,0
UgwbOmYlQtjSDFiKCkZ4AaABAg,u7aL6WX9yVU,@srikanthravupalli2518,Nolan fans assamble here ❤,English + Telugu,Positive,0.7425,0
Ugzts6pdlN-Cv4c--st4AaABAg,u7aL6WX9yVU,@Mrgymrat,Intresting 🫡,English + Telugu,Positive,0.903,0
Ugz2z22udfGqdLVegGZ4AaABAg,u7aL6WX9yVU,@dharmateja5646,Part 2???,English,Neutral,0.8905,0
UgynLp_zCC47C6KBWhh4AaABAg,u7aL6WX9yVU,@vennelatony3118,Part 2,English,Neutral,0.8131,0
UgxgVnVx_gFjK3fMSX94AaABAg,u7aL6WX9yVU,@dileepmamidisetti6613,Fast ga pettu bro second episode,English,Neutral,0.8481,0
UgyylGV36Kc40lBC1Jd4AaABAg,u7aL6WX9yVU,@RakshithaVirata,Woww,English + Telugu,Positive,0.7714,0
UgzyR8coC2y3HQAy5mN4AaABAg,u7aL6WX9yVU,@NunavathLalitha-e3k5h,This story  and Mahabharata story machine,English,Neutral,0.7826,2
UgxJtg6429M0TJ0kult4AaABAg,u7aL6WX9yVU,@rajavardhanbathini,Achilles ❤,English,Positive,0.8616,0
UgzfmaPDUow-gr-_-NB4AaABAg,u7aL6WX9yVU,@srikrishnaharsha2432,Tondi andi idi speed ga part 2 dimpmdi😭,English + Telugu,Neutral,0.6653,2
UgwCwWuBV1ehmd9Jeod4AaABAg,u7aL6WX9yVU,@joshuamadugula8403,I'm like this from Vijayawada,English,Neutral,0.8672,2
UgyeNIFpCiW5S-do_QZ4AaABAg,u7aL6WX9yVU,@Rohith-d8d6k,"16:30 ekkado similar ga vinattu vundhey
(🗣️Dhuryodhana)",English + Telugu,Neutral,0.9339,3
UgyiNxIQiO1sP_M_nTp4AaABAg,u7aL6WX9yVU,@Rohith-d8d6k,"Meee subscriber ga oka suggestion 
Names pronunciation konchem chuskondi anna",English + Telugu,Neutral,0.8766,1
UgyQ_fB2MZ_EJREbihl4AaABAg,u7aL6WX9yVU,@madhuharsha4307,"Tarzan kaadu bro!! -""
 Trojan """,English + Telugu,Neutral,0.6904,0
Ugy-EIvsGGFAXl5DvaZ4AaABAg,u7aL6WX9yVU,@chinnaroy222,Part 2 Kosam Waiting,English + Telugu,Neutral,0.6795,2
